1,200,0.0005,0,0.7893569844789357,0.8318551367331856,0.9515890613451589,0.8611797951253974,0.8688562879796095,1011.5576646390475
2,180,0.0005,1e-05,0.7509238728750924,0.7924365607292437,0.940379403794038,0.8276353276353277,0.8352071744360696,1194.9466664397714
3,188,0.0005,2.5e-05,0.7590539541759054,0.7987188962798719,0.9422271495442227,0.8327985739750445,0.8414331230120536,1175.372310399668
4,193,0.0005,5e-05,0.7479674796747967,0.7923133776792314,0.9393939393939394,0.8262711864406779,0.8362072715442176,1187.7581255415482
5,181,0.0005,7.5e-05,0.7435328898743533,0.7918206454791822,0.9390243902439024,0.8250265111346766,0.8342533381850622,1173.466715828794
6,195,0.0005,0.0001,0.7413155949741316,0.7797487065779749,0.9376693766937669,0.8194147037830122,0.8272487558273278,1242.780095252274
7,175,0.00075,0,0.7827050997782705,0.8237250554323725,0.9481399359448139,0.8518127419922563,0.86103327695509,1029.671523170535
8,157,0.00075,1e-05,0.745750184774575,0.7860310421286031,0.9384084749938408,0.8215560314061384,0.8298515944871383,1219.5317783078815
9,171,0.00075,2.5e-05,0.7760532150776053,0.8165804385316582,0.947770386794777,0.8498583569405099,0.858661165906828,1093.8009945386232
10,176,0.00075,5e-05,0.7679231337767923,0.809559004680956,0.9438285291943829,0.8395496129486277,0.8492674724332213,1159.6633174253147
11,161,0.00075,7.5e-05,0.7331855136733185,0.7780241438778025,0.9353288987435329,0.8134991119005328,0.8232159603626005,1255.8185009268789
12,176,0.00075,0.0001,0.7560975609756098,0.8031534860803156,0.9433357969943336,0.8377997179125529,0.8468237211669813,1140.5961528899522
13,149,0.001,0,0.7597930524759793,0.803030303030303,0.9413648681941365,0.8320395201129146,0.8405018177644082,1171.8061824245815
14,150,0.001,1e-05,0.7398373983739838,0.7884947031288496,0.9389012071938901,0.8244869072894552,0.833824416514824,1237.5776234321117
15,158,0.001,2.5e-05,0.7716186252771619,0.816580438531658,0.9450603596945061,0.8441649196366178,0.8523502385695894,1127.210563426444
16,166,0.001,5e-05,0.770879526977088,0.8080808080808082,0.9434589800443459,0.8379809389339922,0.845568114217028,1161.5743892458445
17,169,0.001,7.5e-05,0.7797487065779749,0.8263118994826312,0.9476472037447647,0.8519679554162313,0.8604826962984595,1084.0301682809536
18,165,0.001,0.0001,0.754619364375462,0.7988420793298843,0.9405025868440503,0.8301090397467464,0.8388887492950164,1167.8244660678524
19,141,0.0025,0,0.7849223946784922,0.827420546932742,0.9498644986449865,0.8565385971096229,0.8651306757197074,1017.0430172252275
20,134,0.0025,1e-05,0.7450110864745011,0.790219265829022,0.9374230105937423,0.8216292134831461,0.8300385360804915,1232.315843400604
21,154,0.0025,2.5e-05,0.802660753880266,0.8461443705346143,0.9526977087952697,0.8667591950034698,0.8742924152798244,928.8174408437435
