1,193,0.0005,0,0.7841832963784183,0.8179354520817936,0.9496181325449619,0.8528247571068729,0.8611474016920546,1004.0824163382536
2,188,0.0005,1e-05,0.7597930524759793,0.7963784183296378,0.9437053461443705,0.8355523569629364,0.8432731393571465,1086.815151699347
3,184,0.0005,2.5e-05,0.7568366592756837,0.7971175166297118,0.9423503325942351,0.831896551724138,0.8396839887979,1105.8063387012915
4,216,0.0005,5e-05,0.7716186252771619,0.804631682680463,0.9483863020448386,0.8472475391906671,0.8527041461160348,1013.6152278775031
5,201,0.0005,7.5e-05,0.7634885439763488,0.801428923380143,0.9446908105444691,0.8381981981981982,0.8457462500907204,1064.1900582971098
6,179,0.0005,0.0001,0.7524020694752402,0.7900960827790096,0.9406257698940625,0.8254887762490949,0.8324954455878307,1135.657726075818
7,169,0.00075,0,0.779009608277901,0.8151022419315104,0.9486326681448632,0.8499460237495502,0.8563774331540732,1060.7091789791841
8,170,0.00075,1e-05,0.7841832963784183,0.8213845774821386,0.9515890613451589,0.857866184448463,0.8651182514577469,1005.4793022087679
9,176,0.00075,2.5e-05,0.7782705099778271,0.8132544961813256,0.9496181325449619,0.8514347984017435,0.858215924381939,1012.1568558709919
10,174,0.00075,5e-05,0.753880266075388,0.7982261640798226,0.9411185020941119,0.8291636883488207,0.8372438970558328,1132.2442595982911
11,162,0.00075,7.5e-05,0.7553584626755359,0.7961320522296133,0.943089430894309,0.8332129963898917,0.8402641009826745,1132.8025480246235
12,171,0.00075,0.0001,0.7354028085735402,0.7761763981276177,0.9401330376940134,0.8224981738495252,0.8298512325921208,1168.085587432175
13,148,0.001,0,0.7679231337767923,0.8036462182803648,0.9440748952944075,0.8359826589595377,0.8425749487622879,1143.5182876337858
14,168,0.001,1e-05,0.7723577235772358,0.8047548657304756,0.9475240206947524,0.8448652585579024,0.8524342333144873,1012.6384731363224
15,156,0.001,2.5e-05,0.7583148558758315,0.7973638827297365,0.9456762749445676,0.839344262295082,0.8464613099051919,1061.3885083763223
16,163,0.001,5e-05,0.7716186252771619,0.8031534860803154,0.9460458240946046,0.8396778916544656,0.8458756914566027,1069.9691692680237
17,171,0.001,7.5e-05,0.7745750184774575,0.8090662724809066,0.947770386794777,0.8465991316931982,0.8539614164735997,1027.4828618737483
18,166,0.001,0.0001,0.7657058388765706,0.802168021680217,0.9451835427445183,0.8390596745027126,0.8465343292809712,1052.0107255996509
19,132,0.0025,0,0.7974870657797487,0.8357969943335798,0.9519586104951958,0.8609129814550642,0.8678194001280556,1023.1716693890596
20,136,0.0025,1e-05,0.7730968218773097,0.8046316826804633,0.9448139935944814,0.8369723435225619,0.8425836330504919,1119.389920421877
21,166,0.0025,2.5e-05,0.8410938654841094,0.868810051736881,0.9636610002463661,0.8950551405193881,0.8994819121860632,722.6620634120802
22,154,0.0025,5e-05,0.8070953436807096,0.8357969943335798,0.9545454545454546,0.8668350775893179,0.8729895771732602,921.1200408799918
23,146,0.0025,7.5e-05,0.7760532150776053,0.8135008622813501,0.9448139935944814,0.8411347517730496,0.8473108058049182,1102.5216796896805
24,158,0.0025,0.0001,0.8093126385809313,0.8430647942843066,0.9563932002956393,0.8732999284180387,0.8794398648805415,870.6211563800412
25,137,0.005,0,0.8004434589800443,0.8332101502833211,0.9524513426952451,0.8616487455197132,0.8701179487353191,965.083289609444
